2.002424 2.312200 -0.512849 0.000000
2.002424 2.312200 0.517783 0.000000
3.094322 3.694671 -0.486596 0.000000
3.094322 3.694671 0.491277 0.000000
4.186221 5.077141 -0.460342 0.000000
4.186221 5.077141 0.464771 0.000000
5.278119 6.459612 -0.434089 0.000000
5.278119 6.459612 0.438265 0.000000
6.370017 7.842082 -0.407835 0.000000
6.370017 7.842082 0.411759 0.000000
7.461916 9.224553 -0.381582 0.000000
7.461916 9.224553 0.385253 0.000000
8.553814 10.607023 -0.355328 0.000000
8.553814 10.607023 0.358747 0.000000
9.645713 11.989494 -0.329075 0.000000
9.645713 11.989494 0.332241 0.000000
10.737611 13.371965 -0.302822 0.000000
10.737611 13.371965 0.305735 0.000000
11.829509 14.754435 -0.276568 0.000000
11.829509 14.754435 0.279229 0.000000
12.921408 16.136906 -0.250315 0.000000
12.921408 16.136906 0.252723 0.000000
14.013306 17.519376 -0.224061 0.000000
14.013306 17.519376 0.226217 0.000000
15.105205 18.901847 -0.197808 0.000000
15.105205 18.901847 0.199711 0.000000
16.197103 20.284317 -0.171554 0.000000
16.197103 20.284317 0.173205 0.000000
17.289001 21.666788 -0.145301 0.000000
17.289001 21.666788 0.146699 0.000000
18.380900 23.049259 -0.119047 0.000000
18.380900 23.049259 0.120193 0.000000
19.472798 24.431729 -0.092794 0.000000
19.472798 24.431729 0.093687 0.000000
20.564697 25.814200 -0.066540 0.000000
20.564697 25.814200 0.067181 0.000000
6.007272 0.000000 -0.150814 0.000000
6.007272 0.000000 0.384236 0.000000
6.894156 1.500835 -0.143094 0.000000
6.894156 1.500835 0.364567 0.000000
7.781041 3.001671 -0.135373 0.000000
7.781041 3.001671 0.344897 0.000000
8.667926 4.502506 -0.127653 0.000000
8.667926 4.502506 0.325228 0.000000
9.554811 6.003341 -0.119933 0.000000
9.554811 6.003341 0.305558 0.000000
10.441695 7.504176 -0.112212 0.000000
10.441695 7.504176 0.285888 0.000000
11.328580 9.005012 -0.104492 0.000000
11.328580 9.005012 0.266219 0.000000
12.215465 10.505847 -0.096772 0.000000
12.215465 10.505847 0.246549 0.000000
13.102349 12.006682 -0.089051 0.000000
13.102349 12.006682 0.226880 0.000000
13.989234 13.507517 -0.081331 0.000000
13.989234 13.507517 0.207210 0.000000
14.876119 15.008353 -0.073610 0.000000
14.876119 15.008353 0.187540 0.000000
15.763004 16.509188 -0.065890 0.000000
15.763004 16.509188 0.167871 0.000000
16.649888 18.010023 -0.058170 0.000000
16.649888 18.010023 0.148201 0.000000
17.536773 19.510859 -0.050449 0.000000
17.536773 19.510859 0.128532 0.000000
18.423658 21.011694 -0.042729 0.000000
18.423658 21.011694 0.108862 0.000000
19.310542 22.512529 -0.035008 0.000000
19.310542 22.512529 0.089193 0.000000
20.197427 24.013364 -0.027288 0.000000
20.197427 24.013364 0.069523 0.000000
21.084312 25.514200 -0.019568 0.000000
21.084312 25.514200 0.049853 0.000000
0.176210 0.000000 -0.556758 0.000000
0.176210 0.000000 0.562115 0.000000
