8.315768926656445228e-04 -8.919577984616743538e-04 3.310514210291258552e-04
7.907140330822693894e-03 -4.318747872719056261e-03 3.948158551745702301e-03
4.117455377611917849e-02 -1.764285051963116260e-02 2.149082621533374843e-02
-2.434328079308876232e-03 1.467513674921228865e-03 -1.188977183400570254e-03
-6.555187060466077104e-03 3.559802991967112116e-03 -3.277061257086415040e-03
4.023495286818391803e-02 -1.747708320449451597e-02 2.095505863155201418e-02
9.991508215767932240e-04 -1.059741126580045168e-03 3.976721784571779191e-04
1.264630884894729981e-02 -7.006274407467888259e-03 6.297327446666434875e-03
7.889898242318457711e-02 -3.784725459120519275e-02 4.040471888561186775e-02
-4.636844420093423798e-03 2.781986971415707603e-03 -2.265322381647040528e-03
-9.801698829310281219e-03 5.521239750503064043e-03 -4.863411937838835880e-03
7.988183450482144732e-02 -3.781917464758365044e-02 4.100490408322832875e-02
3.695928448931034183e-04 -6.721036222246032886e-04 8.797350849081516148e-05
1.750129706718751843e-02 -1.003186988979268800e-02 8.652680044248177438e-03
1.380528012580251318e-01 -6.986902686408068275e-02 6.999632875177091984e-02
-6.174284071518201453e-03 3.590814659524439734e-03 -3.036632244499121950e-03
-1.336127672127758112e-02 7.737420047760062460e-03 -6.590400197750215239e-03
1.356791367616473898e-01 -6.888282446866800246e-02 6.875136133043786846e-02
-3.327487419165909947e-04 -5.577424464419708083e-04 -3.135974489706967066e-04
2.217589664593277304e-02 -1.277650883921121333e-02 1.094930644280767140e-02
2.131285271169910678e-01 -1.122096115889437279e-01 1.072286584353905753e-01
-9.703372648085430846e-03 5.934898585337888485e-03 -4.720533046907855919e-03
-1.465676653422673739e-02 8.433720703886446110e-03 -7.238060731781939885e-03
2.108974420311721942e-01 -1.112003391693609650e-01 1.060737834947664132e-01
-1.341598011503065263e-03 -7.269317205428756871e-04 -9.540950323326647222e-04
2.685863834813850479e-02 -1.523230520466634791e-02 1.330543243181968316e-02
3.055071283239706448e-01 -1.657597966857124738e-01 1.527666753631133634e-01
-1.767613418252941479e-02 6.516321083513827196e-03 -9.398834445238514468e-03
-1.213237693799691826e-02 1.040646866994514308e-02 -5.355349991765695310e-03
3.033690577767819696e-01 -1.647345479025393578e-01 1.516702918835743652e-01
-4.771815213815448417e-04 -8.837509559468495523e-04 -4.650909358716365694e-04
2.978416491057757701e-02 -1.759829339165258286e-02 1.462014847593720579e-02
4.155895179927066030e-01 -2.311412335838782806e-01 2.067333760689736843e-01
-2.372466605369771830e-02 9.631952556146307007e-03 -1.245479001023057537e-02
-1.089032762504136762e-02 1.030144058069522653e-02 -4.624825741670410793e-03
4.136708353440288755e-01 -2.301818680829435526e-01 2.057566034616039041e-01
-9.985029301185482237e-04 -5.420850985437943248e-05 -6.241098460365063390e-04
3.340311142962175406e-02 -2.058561733762118845e-02 1.623407985404229023e-02
5.459227027238576779e-01 -3.101543206418277965e-01 2.703142472849905942e-01
-2.956720664894856368e-02 1.307929805817501477e-02 -1.532421686110042869e-02
-9.459908414932350143e-03 9.793643268684520259e-03 -3.856047334812320263e-03
5.441381445262687411e-01 -3.092225048524923081e-01 2.694134564342735016e-01
-1.556287981646542863e-03 2.355424333178246987e-04 -9.069700954890761715e-04
3.655565497832457406e-02 -2.292233131341802135e-02 1.768906687679743656e-02
6.974934705515752897e-01 -4.039009571769713314e-01 3.438895031475431852e-01
-3.352659626049592223e-02 1.591231994190626248e-02 -1.717545073722639287e-02
-9.030273075164648930e-03 9.559629453636390647e-03 -3.637544077986792738e-03
6.958339113149349942e-01 -4.030009222608410546e-01 3.430584982523926518e-01
-2.513804845257683850e-03 7.593819845231468716e-04 -1.386415047628742096e-03
3.967883862506923348e-02 -2.533636865379224404e-02 1.911074012772046721e-02
8.721338079274073563e-01 -5.144114791425111743e-01 4.281712378934126595e-01
-3.739531378921911314e-02 1.890700483825158776e-02 -1.893957147023945381e-02
-8.334242188850910990e-03 9.091459270517857766e-03 -3.303373852358824653e-03
8.706162867530693461e-01 -5.135333600160303380e-01 4.274222082149257695e-01
-7.755948997000753145e-03 4.177082035013350222e-03 -3.898441150949093388e-03
4.571504601250309802e-02 -2.983596303134868760e-02 2.189072858323744958e-02
1.071676541204209743e+00 -6.436846665181499283e-01 5.238770320009800141e-01
-4.338379936249017049e-02 2.343617056409859692e-02 -2.169085883337648624e-02
-5.405760252968655477e-03 7.118806246076581946e-03 -1.907920149406510616e-03
1.070247782134994496e+00 -6.427950684763042988e-01 5.231842552493463083e-01
-8.893703251180416075e-03 4.728270903579627482e-03 -4.480301861479049456e-03
4.791120888083371526e-02 -3.174583607203475960e-02 2.284675235327661424e-02
1.299496616056121656e+00 -7.946371925452472285e-01 6.324775505345766602e-01
-4.718596537934182517e-02 2.646779310409382718e-02 -2.340991123743899061e-02
-3.709200976536387515e-03 6.108375085839256799e-03 -1.070029643113802999e-03
1.298199802629802280e+00 -7.937941666652110762e-01 6.318559564492040037e-01
-1.460003815812726223e-02 8.581960762703497170e-03 -7.184902553515522435e-03
5.324901430322859924e-02 -3.609493163466673260e-02 2.522839774476492297e-02
1.556929189023390947e+00 -9.693634166668170238e-01 7.543659319452180601e-01
-5.504977078361818904e-02 3.279088049771180374e-02 -2.694561951335028641e-02
1.771629665241736089e-03 2.172548526650531619e-03 1.488730680672513754e-03
1.555788699261130947e+00 -9.685728069837955534e-01 7.538292612495878231e-01
-2.110056423414050086e-02 1.282822356506107576e-02 -1.029618933466173482e-02
5.837902377325664832e-02 -4.022547412818322510e-02 2.752826741737605942e-02
1.847037935030251932e+00 -1.171507946811003009e+00 8.906768132936782045e-01
-6.069161065673459726e-02 3.743670039201810879e-02 -2.946310171986496473e-02
6.264887511221752664e-03 -8.923095559911771273e-04 3.620511515325851738e-03
1.846039607931960314e+00 -1.170774175355059343e+00 8.902155247572213215e-01
-2.826432902663707225e-02 1.763334505344930567e-02 -1.369809368160369162e-02
6.326148540547363308e-02 -4.434102698793034036e-02 2.967886829301534177e-02
2.173105239278235068e+00 -1.404906352418407112e+00 1.042641806191151987e+00
-6.631213304446367807e-02 4.217308814211574719e-02 -3.194884517825091058e-02
1.160887542315612586e-02 -4.592773017795408023e-03 6.143296571565069059e-03
2.172253647597111925e+00 -1.404241185903460920e+00 1.042256345609798629e+00
-3.780556255602687821e-02 2.438582623619799453e-02 -1.815906752218707232e-02
6.836054833177984680e-02 -4.868571242071749461e-02 3.191624644447275949e-02
2.538881562823007698e+00 -1.674552451866802905e+00 1.211543307505958733e+00
-7.237171948764203888e-02 4.740461835290030179e-02 -3.460128517071130172e-02
1.819206199014469089e-02 -9.292549891003384563e-03 9.219942345416808072e-03
2.538345169739446572e+00 -1.674114127636145755e+00 1.211304475389865631e+00
-4.835499678821026520e-02 3.218845389044894256e-02 -2.302218531346619454e-02
7.292952611016180475e-02 -5.266966360307204220e-02 3.390059780665209688e-02
2.934553582282561912e+00 -1.973493667820018116e+00 1.392805647570199978e+00
-7.900686030663431336e-02 5.314533231978431360e-02 -3.750272678486459010e-02
2.749572854146071013e-02 -1.626312987917669789e-02 1.349942105495737128e-02
2.934312823911905177e+00 -1.973264844494663661e+00 1.392704897016812771e+00
-6.161353783083409197e-02 4.250078952059162252e-02 -2.903260038827686074e-02
7.670705015184060838e-02 -5.599235115937921392e-02 3.553617679802448248e-02
3.370004256925038799e+00 -2.311107466833845603e+00 1.590565547550959691e+00
-8.537914995283971131e-02 5.873547090778338114e-02 -4.027102659682344626e-02
3.807594619375372080e-02 -2.444104648499620391e-02 1.831288076507945478e-02
3.369637525371162567e+00 -2.310759690654948795e+00 1.590412001640840955e+00
-7.547015448801032422e-02 5.351324700767404879e-02 -3.526976834188152304e-02
8.027722354101726743e-02 -5.916234493118785465e-02 3.707535967760648005e-02
3.813111922195907777e+00 -2.657964599624841107e+00 1.791184962048478768e+00
-9.376583737373804517e-02 6.627182895282386632e-02 -4.388053441379122926e-02
5.216197238508032269e-02 -3.600144209748117746e-02 2.458768422433914649e-02
3.813129088171408387e+00 -2.657978066031043696e+00 1.791192961706443487e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.343894873227294718e-03 7.364485706163539794e-04 -6.737069824071681380e-04
5.131730092131330488e-03 -2.630900118603467144e-03 2.595059003497213190e-03
3.066546951696497506e-02 -1.373691864655550779e-02 1.585908694519035100e-02
-1.289040292134268346e-05 -1.368209873835127960e-04 -3.008846222732907514e-05
-4.561688723374609719e-03 2.302913896127992306e-03 -2.313199858021327323e-03
2.940419751643168905e-02 -1.320804854955472292e-02 1.520022845313240972e-02
-7.106849836101536682e-04 3.343752982892618715e-04 -3.683370254356037039e-04
8.622202532380246476e-03 -4.431446930739863128e-03 4.357138750050776679e-03
8.749619925900320450e-02 -4.080198183062038603e-02 4.495387344037970329e-02
-3.049486744454737129e-03 1.433665875257841881e-03 -1.562190790584779910e-03
-6.492484008277577164e-03 3.263479358462639465e-03 -3.294110801943897406e-03
8.627930754853740947e-02 -4.030133792266488851e-02 4.431646954012998657e-02
-2.588033614349043426e-03 6.109303785291275105e-04 -1.443960859125660579e-03
1.315727136273104649e-02 -6.560543112698273734e-03 6.685505681560109138e-03
1.705798184324524014e-01 -8.118163977328472780e-02 8.734331923860695623e-02
-6.845119805016375812e-03 4.024027103026911120e-03 -3.361209523652485508e-03
-7.310360496324213621e-03 3.369709673501256313e-03 -3.765336541651287394e-03
1.694546481641322766e-01 -8.070900438905918850e-02 8.675550782331437061e-02
-4.425015828606596556e-03 1.113139433176771114e-03 -2.453808127513235678e-03
1.707426895828349084e-02 -8.686464830495229522e-03 8.643395694419318820e-03
2.787423092283446424e-01 -1.364621168042424448e-01 1.420375770904864499e-01
-1.452800343550227427e-02 4.189967934807616035e-03 -7.943401221761230147e-03
-5.205275614442819200e-03 4.721081724111371794e-03 -2.251143087021628773e-03
2.776894532663062853e-01 -1.359644121844300613e-01 1.414974503101937842e-01
-5.829003509301287911e-03 1.232615036596463329e-03 -3.277932149255310262e-03
2.011382726450059236e-02 -1.040348459212983925e-02 1.015141578719401527e-02
4.097663391665885002e-01 -2.070680652668982213e-01 2.076260199150403440e-01
-2.059451015802281001e-02 7.092945927794630859e-03 -1.105201914859730260e-02
-3.368574731105136548e-03 4.211323561022641861e-03 -1.240439156177238758e-03
4.089044246961048290e-01 -2.066885760166362607e-01 2.071784169343769966e-01
-8.200992385581737376e-03 3.002442603802558865e-03 -4.372524404745094240e-03
2.331933212460114702e-02 -1.288010788824661169e-02 1.161497969086898278e-02
5.503331801471054163e-01 -2.875317089612113852e-01 2.771077602287326802e-01
-2.398711526413387432e-02 9.512778632514000757e-03 -1.264007941594812688e-02
-2.069021784914493092e-03 3.719294332585813215e-03 -5.495345027726126737e-04
5.504855290096291043e-01 -2.874990670410932925e-01 2.772056836467540197e-01
-1.047520626206843372e-02 4.244218950066260161e-03 -5.509876215433804833e-03
2.540945923724255776e-02 -1.467850348637983471e-02 1.253338831745660041e-02
7.116579349557236034e-01 -3.855454843878352023e-01 3.557767888419717806e-01
-2.615600511182808105e-02 1.135925249693129843e-02 -1.359981184464749242e-02
-8.184177521630225070e-04 3.101073906995699229e-03 8.858034634568884562e-05
7.111111675332277837e-01 -3.851746174415586754e-01 3.555175147654777157e-01
-1.254705593665086938e-02 5.481734805899252105e-03 -6.526317041199044405e-03
3.197348891958737976e-02 -1.988511739478033419e-02 1.549833782519176306e-02
8.897721569192269531e-01 -4.996359727461935352e-01 4.414892884151402352e-01
-2.969966834127880928e-02 1.407352560299009701e-02 -1.522295509546125851e-02
1.216692602146177441e-03 1.980902018023741450e-03 1.106080185915863170e-03
8.898322249534411643e-01 -4.995637822729821487e-01 4.415402004761631582e-01
-1.546371976060900537e-02 7.558155346003351399e-03 -7.891256619384265369e-03
3.482271439631769855e-02 -2.203218170810667190e-02 1.680697671861673681e-02
1.102319150755604715e+00 -6.393568836733219962e-01 5.430755698647801166e-01
-3.582340524338993581e-02 1.874703303908722279e-02 -1.802694043257469653e-02
5.800672847795511518e-03 -1.183981901128063627e-03 3.270791807704581059e-03
1.102943397229288358e+00 -6.396601010644391572e-01 5.433949374066477933e-01
-1.798830653648826258e-02 9.126306162225355373e-03 -9.119222987529693181e-03
3.780002955288870592e-02 -2.429963893254028298e-02 1.816965717783070727e-02
1.335525225031451768e+00 -7.957325338313363527e-01 6.539226288987253222e-01
-3.876450658897489382e-02 2.106188591739248384e-02 -1.936381899600883583e-02
8.752250392761328282e-03 -3.160567013836144881e-03 4.678801291292907123e-03
1.335000624279054859e+00 -7.954360298091304182e-01 6.536620759465074926e-01
-2.541144758479716922e-02 1.458709919828483741e-02 -1.255320130263408614e-02
4.319038201436738861e-02 -2.856736855236924333e-02 2.060179782525855749e-02
1.594399861325914936e+00 -9.738424231827477184e-01 7.760651432248368842e-01
-4.640335404432582161e-02 2.707031989428913127e-02 -2.282533906935874102e-02
1.411229003954389029e-02 -6.995051127226669697e-03 7.183034383742046419e-03
1.594738641429787052e+00 -9.740275124093210612e-01 7.762348469669171358e-01
-3.191923023877081544e-02 1.924820284778056695e-02 -1.558933239265322505e-02
4.757628786983143787e-02 -3.205457911054914594e-02 2.257776926422140618e-02
1.880739319952043909e+00 -1.175482896777119590e+00 9.102350358564750277e-01
-5.037610070752227692e-02 3.033261449051863345e-02 -2.460003183482741690e-02
1.843025468900401712e-02 -1.001092906715902314e-02 9.215606973590372702e-03
1.880663127396975831e+00 -1.175413250259183862e+00 9.102022058130850857e-01
-3.912581562275862374e-02 2.448167423218676822e-02 -1.893654909733940434e-02
5.190692296762815933e-02 -3.555554627514712768e-02 2.451618905579355107e-02
2.200914690938092555e+00 -1.406936483370800017e+00 1.059061546037004531e+00
-5.638105137384979287e-02 3.509647787988325746e-02 -2.731409985921884678e-02
